signal_time,entry_time,exit_time,asset,funding_rate,mark_price,source_symbol
2024-02-17 08:00:00+00:00,2024-02-17 09:00:00+00:00,2024-02-17 17:00:00+00:00,SOL,0.00042046,110.41,SOLUSDT
2024-02-18 16:00:00+00:00,2024-02-18 17:00:00+00:00,2024-02-19 01:00:00+00:00,ADA,0.00029766999999999999,0.62169498999999995,ADAUSDT
2024-02-20 00:00:00+00:00,2024-02-20 01:00:00+00:00,2024-02-20 09:00:00+00:00,XRP,0.00047973999999999998,0.56308689999999995,XRPUSDT
2024-02-21 08:00:00+00:00,2024-02-21 09:00:00+00:00,2024-02-21 17:00:00+00:00,SOL,0.00025310000000000003,104.91685744999999,SOLUSDT
2024-02-22 16:00:00+00:00,2024-02-22 17:00:00+00:00,2024-02-23 01:00:00+00:00,XRP,0.00029263999999999999,0.54459999999999997,XRPUSDT
2024-02-24 00:00:00+00:00,2024-02-24 01:00:00+00:00,2024-02-24 09:00:00+00:00,AVAX,0.00030828000000000002,35.942440519999998,AVAXUSDT
2024-02-25 08:00:00+00:00,2024-02-25 09:00:00+00:00,2024-02-25 17:00:00+00:00,SOL,0.00041614000000000001,103.08854499,SOLUSDT
2024-02-26 16:00:00+00:00,2024-02-26 17:00:00+00:00,2024-02-27 01:00:00+00:00,AVAX,0.00049664999999999996,38.292000000000002,AVAXUSDT
2024-02-28 00:00:00+00:00,2024-02-28 01:00:00+00:00,2024-02-28 09:00:00+00:00,LINK,0.00045681999999999998,19.047000000000001,LINKUSDT
2024-03-01 00:00:00+00:00,2024-03-01 01:00:00+00:00,2024-03-01 09:00:00+00:00,ADA,0.00041313999999999999,0.65501580999999998,ADAUSDT
2024-03-03 00:00:00+00:00,2024-03-03 01:00:00+00:00,2024-03-03 09:00:00+00:00,BTC,0.00046266999999999999,62039.900000000001,BTCUSDT
2024-03-04 08:00:00+00:00,2024-03-04 09:00:00+00:00,2024-03-04 17:00:00+00:00,BTC,0.00046832999999999998,64120.5,BTCUSDT
2024-03-06 00:00:00+00:00,2024-03-06 01:00:00+00:00,2024-03-06 09:00:00+00:00,BTC,0.00036279999999999998,63737.465702100002,BTCUSDT
2024-03-07 08:00:00+00:00,2024-03-07 09:00:00+00:00,2024-03-07 17:00:00+00:00,AVAX,0.00045775999999999998,42.700000000000003,AVAXUSDT
2024-03-08 16:00:00+00:00,2024-03-08 17:00:00+00:00,2024-03-09 01:00:00+00:00,ETH,0.00048822999999999998,3904.5963760200002,ETHUSDT
2024-03-10 00:00:00+00:00,2024-03-10 01:00:00+00:00,2024-03-10 09:00:00+00:00,SOL,0.00040915,144.40217718,SOLUSDT
2024-03-12 00:00:00+00:00,2024-03-12 01:00:00+00:00,2024-03-12 09:00:00+00:00,BTC,0.00044470000000000002,72153.899999999994,BTCUSDT
2024-03-13 16:00:00+00:00,2024-03-13 17:00:00+00:00,2024-03-14 01:00:00+00:00,BTC,0.00045402000000000002,72670.199999999997,BTCUSDT
2024-03-15 00:00:00+00:00,2024-03-15 01:00:00+00:00,2024-03-15 09:00:00+00:00,ETH,0.00040271000000000003,3885,ETHUSDT
2024-03-16 08:00:00+00:00,2024-03-16 09:00:00+00:00,2024-03-16 17:00:00+00:00,XRP,0.00033605000000000001,0.64065148999999999,XRPUSDT
2024-03-17 16:00:00+00:00,2024-03-17 17:00:00+00:00,2024-03-18 01:00:00+00:00,SOL,0.00030857999999999998,195.72345475,SOLUSDT
2024-03-19 00:00:00+00:00,2024-03-19 01:00:00+00:00,2024-03-19 09:00:00+00:00,ETH,0.00028148000000000002,3522.9254204499998,ETHUSDT
2024-03-20 16:00:00+00:00,2024-03-20 17:00:00+00:00,2024-03-21 01:00:00+00:00,XRP,0.00018258,0.58699542999999998,XRPUSDT
2024-03-22 00:00:00+00:00,2024-03-22 01:00:00+00:00,2024-03-22 09:00:00+00:00,XRP,0.00041412000000000003,0.64103898000000004,XRPUSDT
2024-03-23 08:00:00+00:00,2024-03-23 09:00:00+00:00,2024-03-23 17:00:00+00:00,ADA,0.00021138,0.62808215000000001,ADAUSDT
2024-03-24 16:00:00+00:00,2024-03-24 17:00:00+00:00,2024-03-25 01:00:00+00:00,XRP,0.00031311000000000002,0.63205157999999995,XRPUSDT
2024-03-26 00:00:00+00:00,2024-03-26 01:00:00+00:00,2024-03-26 09:00:00+00:00,SOL,0.00039207000000000001,189.15896477999999,SOLUSDT
2024-03-27 16:00:00+00:00,2024-03-27 17:00:00+00:00,2024-03-28 01:00:00+00:00,DOGE,0.00048959999999999997,0.18798999999999999,DOGEUSDT
2024-03-29 00:00:00+00:00,2024-03-29 01:00:00+00:00,2024-03-29 09:00:00+00:00,DOGE,0.00049764999999999998,0.22020000000000001,DOGEUSDT
2024-03-30 08:00:00+00:00,2024-03-30 09:00:00+00:00,2024-03-30 17:00:00+00:00,LINK,0.00042802999999999998,19.07048447,LINKUSDT
2024-04-01 08:00:00+00:00,2024-04-01 09:00:00+00:00,2024-04-01 17:00:00+00:00,DOGE,0.0004616,0.20710749000000001,DOGEUSDT
2024-04-02 16:00:00+00:00,2024-04-02 17:00:00+00:00,2024-04-03 01:00:00+00:00,BNB,0.00030588000000000002,552.72532432000003,BNBUSDT
2024-04-04 00:00:00+00:00,2024-04-04 01:00:00+00:00,2024-04-04 09:00:00+00:00,BNB,0.00020277000000000001,562.07293083000002,BNBUSDT
2024-04-05 08:00:00+00:00,2024-04-05 09:00:00+00:00,2024-04-05 17:00:00+00:00,DOGE,0.00018255999999999999,0.17429449999999999,DOGEUSDT
2024-04-06 16:00:00+00:00,2024-04-06 17:00:00+00:00,2024-04-07 01:00:00+00:00,DOGE,0.00015982,0.18340659000000001,DOGEUSDT
2024-04-08 08:00:00+00:00,2024-04-08 09:00:00+00:00,2024-04-08 17:00:00+00:00,SOL,0.00025465999999999998,180.24859605,SOLUSDT
2024-04-10 00:00:00+00:00,2024-04-10 01:00:00+00:00,2024-04-10 09:00:00+00:00,SOL,0.00036513000000000002,172.55000000000001,SOLUSDT
2024-04-11 08:00:00+00:00,2024-04-11 09:00:00+00:00,2024-04-11 17:00:00+00:00,SOL,0.00024101,174.57075619,SOLUSDT
2024-04-12 16:00:00+00:00,2024-04-12 17:00:00+00:00,2024-04-13 01:00:00+00:00,SOL,0.00025596000000000001,167.46000000000001,SOLUSDT
2024-04-14 00:00:00+00:00,2024-04-14 01:00:00+00:00,2024-04-14 09:00:00+00:00,BTC,0.0001,63925.0312624,BTCUSDT
2024-04-15 16:00:00+00:00,2024-04-15 17:00:00+00:00,2024-04-16 01:00:00+00:00,ADA,0.0001,0.4677,ADAUSDT
2024-04-17 16:00:00+00:00,2024-04-17 17:00:00+00:00,2024-04-18 01:00:00+00:00,SOL,0.0001,128.70931949999999,SOLUSDT
2024-04-19 08:00:00+00:00,2024-04-19 09:00:00+00:00,2024-04-19 17:00:00+00:00,ADA,0.0001,0.45590000000000003,ADAUSDT
2024-04-21 00:00:00+00:00,2024-04-21 01:00:00+00:00,2024-04-21 09:00:00+00:00,DOGE,0.0001,0.16255411,DOGEUSDT
2024-04-22 08:00:00+00:00,2024-04-22 09:00:00+00:00,2024-04-22 17:00:00+00:00,ADA,0.0001,0.50574439999999998,ADAUSDT
2024-04-24 00:00:00+00:00,2024-04-24 01:00:00+00:00,2024-04-24 09:00:00+00:00,DOGE,0.0001,0.15972985000000001,DOGEUSDT
2024-04-27 00:00:00+00:00,2024-04-27 01:00:00+00:00,2024-04-27 09:00:00+00:00,BTC,0.0001,63748.800000000003,BTCUSDT
2024-04-28 16:00:00+00:00,2024-04-28 17:00:00+00:00,2024-04-29 01:00:00+00:00,ADA,0.0001,0.46710000000000002,ADAUSDT
2024-04-30 00:00:00+00:00,2024-04-30 01:00:00+00:00,2024-04-30 09:00:00+00:00,ADA,0.0001,0.45679999999999998,ADAUSDT
2024-05-01 08:00:00+00:00,2024-05-01 09:00:00+00:00,2024-05-01 17:00:00+00:00,ADA,0.0001,0.42759999999999998,ADAUSDT
2024-05-03 00:00:00+00:00,2024-05-03 01:00:00+00:00,2024-05-03 09:00:00+00:00,LINK,0.0001,13.584,LINKUSDT
2024-05-04 08:00:00+00:00,2024-05-04 09:00:00+00:00,2024-05-04 17:00:00+00:00,AVAX,0.0001,35.405000000000001,AVAXUSDT
2024-05-06 00:00:00+00:00,2024-05-06 01:00:00+00:00,2024-05-06 09:00:00+00:00,ADA,0.0001,0.45773916999999997,ADAUSDT
2024-05-07 08:00:00+00:00,2024-05-07 09:00:00+00:00,2024-05-07 17:00:00+00:00,DOGE,0.0001,0.15593000000000001,DOGEUSDT
2024-05-08 16:00:00+00:00,2024-05-08 17:00:00+00:00,2024-05-09 01:00:00+00:00,AVAX,0.0001,34.472000000000001,AVAXUSDT
2024-05-10 00:00:00+00:00,2024-05-10 01:00:00+00:00,2024-05-10 09:00:00+00:00,ADA,0.0001,0.46339999999999998,ADAUSDT
2024-05-11 08:00:00+00:00,2024-05-11 09:00:00+00:00,2024-05-11 17:00:00+00:00,AVAX,0.0001,33.636666050000002,AVAXUSDT
2024-05-12 16:00:00+00:00,2024-05-12 17:00:00+00:00,2024-05-13 01:00:00+00:00,BTC,0.0001,61395.900000000001,BTCUSDT
2024-05-14 00:00:00+00:00,2024-05-14 01:00:00+00:00,2024-05-14 09:00:00+00:00,AVAX,0.0001,32.444440919999998,AVAXUSDT
2024-05-15 16:00:00+00:00,2024-05-15 17:00:00+00:00,2024-05-16 01:00:00+00:00,ADA,0.0001,0.44560000999999999,ADAUSDT
2024-05-17 00:00:00+00:00,2024-05-17 01:00:00+00:00,2024-05-17 09:00:00+00:00,ADA,0.0001,0.45960110999999998,ADAUSDT
2024-05-18 08:00:00+00:00,2024-05-18 09:00:00+00:00,2024-05-18 17:00:00+00:00,ADA,0.0001,0.48039999999999999,ADAUSDT
2024-05-19 16:00:00+00:00,2024-05-19 17:00:00+00:00,2024-05-20 01:00:00+00:00,ADA,0.0001,0.47063207000000001,ADAUSDT
2024-05-21 00:00:00+00:00,2024-05-21 01:00:00+00:00,2024-05-21 09:00:00+00:00,ADA,0.0001,0.50209999999999999,ADAUSDT
2024-05-22 08:00:00+00:00,2024-05-22 09:00:00+00:00,2024-05-22 17:00:00+00:00,BNB,0.00015829,621.78999999999996,BNBUSDT
2024-05-23 16:00:00+00:00,2024-05-23 17:00:00+00:00,2024-05-24 01:00:00+00:00,ADA,0.0001,0.46810000000000002,ADAUSDT
2024-05-25 00:00:00+00:00,2024-05-25 01:00:00+00:00,2024-05-25 09:00:00+00:00,ADA,0.0001,0.46000056,ADAUSDT
2024-05-26 08:00:00+00:00,2024-05-26 09:00:00+00:00,2024-05-26 17:00:00+00:00,ADA,0.0001,0.46118713,ADAUSDT
2024-05-27 16:00:00+00:00,2024-05-27 17:00:00+00:00,2024-05-28 01:00:00+00:00,BNB,0.00019809,613.36362909000002,BNBUSDT
2024-05-29 08:00:00+00:00,2024-05-29 09:00:00+00:00,2024-05-29 17:00:00+00:00,DOGE,0.00023355000000000001,0.16694194000000001,DOGEUSDT
2024-05-30 16:00:00+00:00,2024-05-30 17:00:00+00:00,2024-05-31 01:00:00+00:00,ETH,0.00018705999999999999,3778.2089393900001,ETHUSDT
2024-06-01 00:00:00+00:00,2024-06-01 01:00:00+00:00,2024-06-01 09:00:00+00:00,BNB,0.00019589,594.02999999999997,BNBUSDT
2024-06-02 08:00:00+00:00,2024-06-02 09:00:00+00:00,2024-06-02 17:00:00+00:00,BNB,0.00022554000000000001,600.43705925999996,BNBUSDT
2024-06-03 16:00:00+00:00,2024-06-03 17:00:00+00:00,2024-06-04 01:00:00+00:00,XRP,0.00017757,0.52201871,XRPUSDT
2024-06-05 00:00:00+00:00,2024-06-05 01:00:00+00:00,2024-06-05 09:00:00+00:00,AVAX,0.00023886999999999999,36.092198099999997,AVAXUSDT
2024-06-06 16:00:00+00:00,2024-06-06 17:00:00+00:00,2024-06-07 01:00:00+00:00,XRP,0.00028204,0.52699925000000003,XRPUSDT
2024-06-08 00:00:00+00:00,2024-06-08 01:00:00+00:00,2024-06-08 09:00:00+00:00,ADA,0.0001,0.44929999999999998,ADAUSDT
2024-06-09 08:00:00+00:00,2024-06-09 09:00:00+00:00,2024-06-09 17:00:00+00:00,ADA,0.0001,0.43754957999999999,ADAUSDT
2024-06-11 08:00:00+00:00,2024-06-11 09:00:00+00:00,2024-06-11 17:00:00+00:00,ADA,0.0001,0.43194001999999998,ADAUSDT
2024-06-12 16:00:00+00:00,2024-06-12 17:00:00+00:00,2024-06-13 01:00:00+00:00,ADA,0.0001,0.44036657000000001,ADAUSDT
2024-06-14 00:00:00+00:00,2024-06-14 01:00:00+00:00,2024-06-14 09:00:00+00:00,ADA,0.0001,0.42099999999999999,ADAUSDT
2024-06-15 08:00:00+00:00,2024-06-15 09:00:00+00:00,2024-06-15 17:00:00+00:00,ADA,0.0001,0.41162103999999999,ADAUSDT
2024-06-16 16:00:00+00:00,2024-06-16 17:00:00+00:00,2024-06-17 01:00:00+00:00,ADA,0.0001,0.41640269000000002,ADAUSDT
2024-06-18 00:00:00+00:00,2024-06-18 01:00:00+00:00,2024-06-18 09:00:00+00:00,ADA,0.0001,0.40110000000000001,ADAUSDT
2024-06-19 16:00:00+00:00,2024-06-19 17:00:00+00:00,2024-06-20 01:00:00+00:00,ADA,0.0001,0.3833107,ADAUSDT
2024-06-21 00:00:00+00:00,2024-06-21 01:00:00+00:00,2024-06-21 09:00:00+00:00,LINK,0.0001,14.25,LINKUSDT
2024-06-22 08:00:00+00:00,2024-06-22 09:00:00+00:00,2024-06-22 17:00:00+00:00,AVAX,0.0001,25.315999999999999,AVAXUSDT
2024-06-23 16:00:00+00:00,2024-06-23 17:00:00+00:00,2024-06-24 01:00:00+00:00,ADA,0.0001,0.3866,ADAUSDT
2024-06-25 00:00:00+00:00,2024-06-25 01:00:00+00:00,2024-06-25 09:00:00+00:00,ADA,0.0001,0.37759999999999999,ADAUSDT
2024-06-26 08:00:00+00:00,2024-06-26 09:00:00+00:00,2024-06-26 17:00:00+00:00,ADA,0.0001,0.39013465000000003,ADAUSDT
2024-06-27 16:00:00+00:00,2024-06-27 17:00:00+00:00,2024-06-28 01:00:00+00:00,ADA,0.0001,0.38619493999999999,ADAUSDT
2024-06-29 08:00:00+00:00,2024-06-29 09:00:00+00:00,2024-06-29 17:00:00+00:00,ADA,0.0001,0.39450000000000002,ADAUSDT
2024-06-30 16:00:00+00:00,2024-06-30 17:00:00+00:00,2024-07-01 01:00:00+00:00,ADA,0.0001,0.38650000000000001,ADAUSDT
2024-07-02 00:00:00+00:00,2024-07-02 01:00:00+00:00,2024-07-02 09:00:00+00:00,ADA,0.0001,0.40319839000000002,ADAUSDT
2024-07-03 16:00:00+00:00,2024-07-03 17:00:00+00:00,2024-07-04 01:00:00+00:00,ADA,0.0001,0.40649999999999997,ADAUSDT
2024-07-05 00:00:00+00:00,2024-07-05 01:00:00+00:00,2024-07-05 09:00:00+00:00,BTC,0.0001,57045.152340400004,BTCUSDT
2024-07-07 08:00:00+00:00,2024-07-07 09:00:00+00:00,2024-07-07 17:00:00+00:00,AVAX,0.0001,26.398332270000001,AVAXUSDT
2024-07-08 16:00:00+00:00,2024-07-08 17:00:00+00:00,2024-07-09 01:00:00+00:00,ADA,0.0001,0.36080000000000001,ADAUSDT
2024-07-10 00:00:00+00:00,2024-07-10 01:00:00+00:00,2024-07-10 09:00:00+00:00,ADA,0.0001,0.37523531999999998,ADAUSDT
2024-07-12 00:00:00+00:00,2024-07-12 01:00:00+00:00,2024-07-12 09:00:00+00:00,ADA,0.0001,0.39579999999999999,ADAUSDT
2024-07-13 08:00:00+00:00,2024-07-13 09:00:00+00:00,2024-07-13 17:00:00+00:00,ADA,0.0001,0.4244,ADAUSDT
2024-07-14 16:00:00+00:00,2024-07-14 17:00:00+00:00,2024-07-15 01:00:00+00:00,ADA,0.0001,0.43009999999999998,ADAUSDT
2024-07-16 00:00:00+00:00,2024-07-16 01:00:00+00:00,2024-07-16 09:00:00+00:00,ADA,0.0001,0.44482783999999997,ADAUSDT
2024-07-17 16:00:00+00:00,2024-07-17 17:00:00+00:00,2024-07-18 01:00:00+00:00,ADA,0.0001,0.44634480999999998,ADAUSDT
2024-07-19 00:00:00+00:00,2024-07-19 01:00:00+00:00,2024-07-19 09:00:00+00:00,XRP,0.0001,0.56942901999999995,XRPUSDT
2024-07-20 08:00:00+00:00,2024-07-20 09:00:00+00:00,2024-07-20 17:00:00+00:00,ADA,0.0001,0.43890500999999998,ADAUSDT
2024-07-21 16:00:00+00:00,2024-07-21 17:00:00+00:00,2024-07-22 01:00:00+00:00,AVAX,0.0001,30.972999999999999,AVAXUSDT
2024-07-23 00:00:00+00:00,2024-07-23 01:00:00+00:00,2024-07-23 09:00:00+00:00,AVAX,0.0001,31.86592757,AVAXUSDT
2024-07-24 08:00:00+00:00,2024-07-24 09:00:00+00:00,2024-07-24 17:00:00+00:00,BTC,0.0001,66049.927063800002,BTCUSDT
2024-07-25 16:00:00+00:00,2024-07-25 17:00:00+00:00,2024-07-26 01:00:00+00:00,ADA,0.0001,0.39279999999999998,ADAUSDT
2024-07-27 00:00:00+00:00,2024-07-27 01:00:00+00:00,2024-07-27 09:00:00+00:00,XRP,0.0001,0.60319999999999996,XRPUSDT
2024-07-28 08:00:00+00:00,2024-07-28 09:00:00+00:00,2024-07-28 17:00:00+00:00,ADA,0.0001,0.41142413,ADAUSDT
2024-07-30 00:00:00+00:00,2024-07-30 01:00:00+00:00,2024-07-30 09:00:00+00:00,ETH,0.0001,3316.6199999999999,ETHUSDT
2024-07-31 08:00:00+00:00,2024-07-31 09:00:00+00:00,2024-07-31 17:00:00+00:00,ADA,0.0001,0.40129999999999999,ADAUSDT
2024-08-01 16:00:00+00:00,2024-08-01 17:00:00+00:00,2024-08-02 01:00:00+00:00,BTC,0.0001,62888.5,BTCUSDT
2024-08-03 00:00:00+00:00,2024-08-03 01:00:00+00:00,2024-08-03 09:00:00+00:00,BTC,0.0001,61483.699999999997,BTCUSDT
2024-08-04 16:00:00+00:00,2024-08-04 17:00:00+00:00,2024-08-05 01:00:00+00:00,BTC,0.0001,59053.400000000001,BTCUSDT
2024-08-09 08:00:00+00:00,2024-08-09 09:00:00+00:00,2024-08-09 17:00:00+00:00,XRP,0.0001,0.6028,XRPUSDT
2024-08-11 08:00:00+00:00,2024-08-11 09:00:00+00:00,2024-08-11 17:00:00+00:00,XRP,0.0001,0.59109999999999996,XRPUSDT
2024-08-13 00:00:00+00:00,2024-08-13 01:00:00+00:00,2024-08-13 09:00:00+00:00,DOGE,0.0001,0.10782413,DOGEUSDT
2024-08-15 08:00:00+00:00,2024-08-15 09:00:00+00:00,2024-08-15 17:00:00+00:00,DOGE,0.0001,0.10254613,DOGEUSDT
2024-08-17 00:00:00+00:00,2024-08-17 01:00:00+00:00,2024-08-17 09:00:00+00:00,XRP,0.0001,0.56340000000000001,XRPUSDT
2024-08-20 08:00:00+00:00,2024-08-20 09:00:00+00:00,2024-08-20 17:00:00+00:00,ADA,0.0001,0.34391089000000002,ADAUSDT
2024-08-22 00:00:00+00:00,2024-08-22 01:00:00+00:00,2024-08-22 09:00:00+00:00,ADA,0.0001,0.36866029,ADAUSDT
2024-08-24 16:00:00+00:00,2024-08-24 17:00:00+00:00,2024-08-25 01:00:00+00:00,ADA,0.0001,0.39449083000000001,ADAUSDT
2024-08-26 00:00:00+00:00,2024-08-26 01:00:00+00:00,2024-08-26 09:00:00+00:00,LINK,0.0001,12.097,LINKUSDT
2024-08-27 16:00:00+00:00,2024-08-27 17:00:00+00:00,2024-08-28 01:00:00+00:00,ADA,0.0001,0.3624,ADAUSDT
2024-08-30 00:00:00+00:00,2024-08-30 01:00:00+00:00,2024-08-30 09:00:00+00:00,ADA,0.0001,0.35771790999999997,ADAUSDT
2024-08-31 08:00:00+00:00,2024-08-31 09:00:00+00:00,2024-08-31 17:00:00+00:00,DOGE,0.0001,0.10106071,DOGEUSDT
2024-09-03 00:00:00+00:00,2024-09-03 01:00:00+00:00,2024-09-03 09:00:00+00:00,DOGE,0.0001,0.099067730000000007,DOGEUSDT
2024-09-06 00:00:00+00:00,2024-09-06 01:00:00+00:00,2024-09-06 09:00:00+00:00,ADA,0.0001,0.32493054999999998,ADAUSDT
2024-09-08 00:00:00+00:00,2024-09-08 01:00:00+00:00,2024-09-08 09:00:00+00:00,ADA,0.0001,0.32519999999999999,ADAUSDT
2024-09-09 08:00:00+00:00,2024-09-09 09:00:00+00:00,2024-09-09 17:00:00+00:00,ADA,0.0001,0.34186856999999998,ADAUSDT
2024-09-10 16:00:00+00:00,2024-09-10 17:00:00+00:00,2024-09-11 01:00:00+00:00,ADA,0.0001,0.34100000000000003,ADAUSDT
2024-09-13 00:00:00+00:00,2024-09-13 01:00:00+00:00,2024-09-13 09:00:00+00:00,LINK,0.0001,10.779,LINKUSDT
2024-09-14 08:00:00+00:00,2024-09-14 09:00:00+00:00,2024-09-14 17:00:00+00:00,LINK,0.0001,11.39232545,LINKUSDT
2024-09-16 00:00:00+00:00,2024-09-16 01:00:00+00:00,2024-09-16 09:00:00+00:00,DOGE,0.0001,0.10276066,DOGEUSDT
2024-09-19 00:00:00+00:00,2024-09-19 01:00:00+00:00,2024-09-19 09:00:00+00:00,DOGE,0.0001,0.10381,DOGEUSDT
2024-09-20 16:00:00+00:00,2024-09-20 17:00:00+00:00,2024-09-21 01:00:00+00:00,ADA,0.0001,0.35439999999999999,ADAUSDT
2024-09-22 00:00:00+00:00,2024-09-22 01:00:00+00:00,2024-09-22 09:00:00+00:00,ADA,0.0001,0.35820000000000002,ADAUSDT
2024-09-23 08:00:00+00:00,2024-09-23 09:00:00+00:00,2024-09-23 17:00:00+00:00,ADA,0.0001,0.35299999999999998,ADAUSDT
2024-09-25 00:00:00+00:00,2024-09-25 01:00:00+00:00,2024-09-25 09:00:00+00:00,ADA,0.0001,0.38768672999999998,ADAUSDT
2024-09-26 08:00:00+00:00,2024-09-26 09:00:00+00:00,2024-09-26 17:00:00+00:00,ADA,0.0001,0.39552034000000003,ADAUSDT
2024-09-27 16:00:00+00:00,2024-09-27 17:00:00+00:00,2024-09-28 01:00:00+00:00,ADA,0.0001,0.40411922,ADAUSDT
2024-09-29 08:00:00+00:00,2024-09-29 09:00:00+00:00,2024-09-29 17:00:00+00:00,ADA,0.0001,0.39407376,ADAUSDT
2024-09-30 16:00:00+00:00,2024-09-30 17:00:00+00:00,2024-10-01 01:00:00+00:00,ADA,0.0001,0.37830000000000003,ADAUSDT
2024-10-02 00:00:00+00:00,2024-10-02 01:00:00+00:00,2024-10-02 09:00:00+00:00,ETH,0.0001,2447.37462121,ETHUSDT
2024-10-05 00:00:00+00:00,2024-10-05 01:00:00+00:00,2024-10-05 09:00:00+00:00,ETH,0.0001,2413.3800000000001,ETHUSDT
2024-10-06 16:00:00+00:00,2024-10-06 17:00:00+00:00,2024-10-07 01:00:00+00:00,DOGE,0.0001,0.11209365,DOGEUSDT
2024-10-08 00:00:00+00:00,2024-10-08 01:00:00+00:00,2024-10-08 09:00:00+00:00,LINK,0.0001,11.15545665,LINKUSDT
2024-10-09 08:00:00+00:00,2024-10-09 09:00:00+00:00,2024-10-09 17:00:00+00:00,LINK,0.0001,10.783264620000001,LINKUSDT
2024-10-10 16:00:00+00:00,2024-10-10 17:00:00+00:00,2024-10-11 01:00:00+00:00,BTC,0.0001,60768.623595700003,BTCUSDT
2024-10-12 00:00:00+00:00,2024-10-12 01:00:00+00:00,2024-10-12 09:00:00+00:00,ADA,0.0001,0.35156874999999999,ADAUSDT
2024-10-13 08:00:00+00:00,2024-10-13 09:00:00+00:00,2024-10-13 17:00:00+00:00,ADA,0.0001,0.35868207000000002,ADAUSDT
2024-10-14 16:00:00+00:00,2024-10-14 17:00:00+00:00,2024-10-15 01:00:00+00:00,ADA,0.0001,0.36328342000000002,ADAUSDT
2024-10-16 00:00:00+00:00,2024-10-16 01:00:00+00:00,2024-10-16 09:00:00+00:00,ADA,0.0001,0.35905559999999997,ADAUSDT
2024-10-17 08:00:00+00:00,2024-10-17 09:00:00+00:00,2024-10-17 17:00:00+00:00,ADA,0.0001,0.3483,ADAUSDT
2024-10-18 16:00:00+00:00,2024-10-18 17:00:00+00:00,2024-10-19 01:00:00+00:00,ADA,0.0001,0.3493,ADAUSDT
2024-10-20 00:00:00+00:00,2024-10-20 01:00:00+00:00,2024-10-20 09:00:00+00:00,ADA,0.0001,0.35120000000000001,ADAUSDT
2024-10-21 08:00:00+00:00,2024-10-21 09:00:00+00:00,2024-10-21 17:00:00+00:00,BNB,0.00016123999999999999,609.28999999999996,BNBUSDT
2024-10-22 16:00:00+00:00,2024-10-22 17:00:00+00:00,2024-10-23 01:00:00+00:00,ADA,0.0001,0.36316299000000002,ADAUSDT
2024-10-24 00:00:00+00:00,2024-10-24 01:00:00+00:00,2024-10-24 09:00:00+00:00,ADA,0.0001,0.34960670999999999,ADAUSDT
2024-10-25 08:00:00+00:00,2024-10-25 09:00:00+00:00,2024-10-25 17:00:00+00:00,ADA,0.0001,0.3392,ADAUSDT
2024-10-26 16:00:00+00:00,2024-10-26 17:00:00+00:00,2024-10-27 01:00:00+00:00,BTC,0.0001,66864.199999999997,BTCUSDT
2024-10-28 00:00:00+00:00,2024-10-28 01:00:00+00:00,2024-10-28 09:00:00+00:00,DOGE,0.0001,0.14431526,DOGEUSDT
2024-10-29 08:00:00+00:00,2024-10-29 09:00:00+00:00,2024-10-29 17:00:00+00:00,ADA,0.0001,0.34720000000000001,ADAUSDT
2024-10-31 00:00:00+00:00,2024-10-31 01:00:00+00:00,2024-10-31 09:00:00+00:00,ADA,0.0001,0.35506528999999998,ADAUSDT
2024-11-01 08:00:00+00:00,2024-11-01 09:00:00+00:00,2024-11-01 17:00:00+00:00,ADA,0.0001,0.34271396999999998,ADAUSDT
2024-11-02 16:00:00+00:00,2024-11-02 17:00:00+00:00,2024-11-03 01:00:00+00:00,ADA,0.0001,0.35434158999999998,ADAUSDT
2024-11-04 00:00:00+00:00,2024-11-04 01:00:00+00:00,2024-11-04 09:00:00+00:00,BTC,0.0001,68762.5,BTCUSDT
2024-11-06 00:00:00+00:00,2024-11-06 01:00:00+00:00,2024-11-06 09:00:00+00:00,ADA,0.0001,0.33347532000000002,ADAUSDT
2024-11-07 08:00:00+00:00,2024-11-07 09:00:00+00:00,2024-11-07 17:00:00+00:00,BNB,0.00027164000000000002,596.14999999999998,BNBUSDT
2024-11-08 16:00:00+00:00,2024-11-08 17:00:00+00:00,2024-11-09 01:00:00+00:00,BNB,0.00012741,597.75610454000002,BNBUSDT
2024-11-10 00:00:00+00:00,2024-11-10 01:00:00+00:00,2024-11-10 09:00:00+00:00,LINK,0.00010352,13.782,LINKUSDT
2024-11-11 08:00:00+00:00,2024-11-11 09:00:00+00:00,2024-11-11 17:00:00+00:00,LINK,0.00028375999999999998,13.804,LINKUSDT
2024-11-12 16:00:00+00:00,2024-11-12 17:00:00+00:00,2024-11-13 01:00:00+00:00,AVAX,0.00049131000000000001,33.901442789999997,AVAXUSDT
2024-11-14 08:00:00+00:00,2024-11-14 09:00:00+00:00,2024-11-14 17:00:00+00:00,SOL,0.00022462,218.27711396000001,SOLUSDT
2024-11-15 16:00:00+00:00,2024-11-15 17:00:00+00:00,2024-11-16 01:00:00+00:00,BTC,0.00010977,88485.399999999994,BTCUSDT
2024-11-17 00:00:00+00:00,2024-11-17 01:00:00+00:00,2024-11-17 09:00:00+00:00,DOGE,0.00023724,0.36423443,DOGEUSDT
2024-11-18 08:00:00+00:00,2024-11-18 09:00:00+00:00,2024-11-18 17:00:00+00:00,DOGE,0.00040828000000000001,0.37531999999999999,DOGEUSDT
